ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	PartyFinQuestHistoryView	actors	General	General	General	General
UiSchema	PartyFinQuestHistoryViewUiSchema	ui-label	sysUpdatedOn	sysUpdatedOn	Дата установки	sysUpdatedOn
UiSchema	PartyFinQuestHistoryViewUiSchema	ui-label	sysUpdatedBy	sysUpdatedBy	Пользователь	sysUpdatedBy
UiSchema	PartyFinQuestHistoryViewUiSchema	ui-label	Question1	Question1	Ответ 1	Question1
UiSchema	PartyFinQuestHistoryViewUiSchema	ui-label	Question2	Question2	Ответ 2	Question2
UiSchema	PartyFinQuestHistoryViewUiSchema	ui-label	Question3	Question3	Ответ 3	Question3
UiSchema	PartyFinQuestHistoryViewUiSchema	ui-label	Question4	Question4	Ответ 4	Question4
ViewConfiguration	PartyFinQuestHistoryView	rootConfiguration	PartyFinQuestHistoryView@Title	PartyFinQuestHistoryView	История изменения Анкеты финансовой грамотности до 2023	PartyFinQuestHistoryView
