ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	ClosedPeriodsViewActionsComponent	ui-label	Actions	Actions	Действия	Actions
UiSchema	ClosedPeriodsViewActionsComponent	ui-label	ClosePeriod	ClosePeriod	Закрыть период	Close Period
UiSchema	ClosedPeriodsViewActionsComponent	ui-label	ReopenPeriod	ReopenPeriod	Открыть закрытый период	Reopen Period
ClientAction	ClosedPeriodsViewActionsComponentClosePeriod	ui-message	PeriodSuccessfullyClosed	closePeriod	Период успешно закрыт	Period Successfully Closed
ClientAction	ClosedPeriodsViewActionsComponentReopenPeriod	ui-message	PeriodSuccessfullyReopened	reopenPeriod	Закрытый период успешно открыт	Period Successfully Reopened
