ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	ProductConfigurationLoadedDataErrorsFromExcelUiSchema	ui-label	SourceId	SourceId	SourceId	ИД источника
UiSchema	ProductConfigurationLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorMessage	ErrorMessage	Error message	Текст ошибки
UiSchema	ProductConfigurationLoadedDataErrorsFromExcelUiSchema	ui-label	RowNumber	RowNumber	Row number 	Строка
UiSchema	ProductConfigurationLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorType	ErrorType	ErrorType	Тип ошибки
ViewConfiguration	ProductConfigurationLoadedDataErrorsFromExcel	rootConfiguration	ProductConfigurationLoadedDataErrorsFromExcel@Title	ProductConfigurationLoadedDataErrorsFromExcel	ProductConfigurationLoadedDataErrorsFromExcel	Ошибки по загруженной информации
ViewConfiguration	ProductConfigurationLoadedDataErrorsFromExcel	actors	General	General	General	Импорт атрибутов конфигурации продуктов
ViewConfiguration	ProductConfigurationLoadedDataErrorsFromExcel	actors	Administrator	Administrator	Administrator	Администратор
UiSchema	ProductConfigurationLoadedDataErrorsFromExcelUiSchema	ui-label	Export	Export	Export	Экспорт
ViewConfiguration	ProductConfigurationLoadedDataErrorsFromExcel	dataExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport
