ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	MedLifeInsurancePolicyToProHealthPrintoutRelation	printoutRelations	MedLifeInsurancePolicy@MedLifeInsurancePolicyToProHealthPrintoutRelation		MedLifeInsurancePolicyToProHealthPrintoutRelation	Памятка по сервису ПРО Здоровье
PrintoutRelation	MedLifeInsurancePolicyToProHealthPrintoutRelation	rootConfiguration	MedLifeInsurancePolicyToProHealthPrintoutRelation@Title	MedLifeInsurancePolicyToProHealthPrintoutRelation	MedLifeInsurancePolicyToProHealthPrintoutRelation	Памятка по сервису ПРО Здоровье
