ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	AssetReportOnDateInlineView	actors	AssetEditor	AssetEditor	AssetEditor	Редактор Активов
ViewConfiguration	AssetReportOnDateInlineView	actors	AssetViewer	AssetViewer	AssetViewer	Просмотр Активов
UiSchema	AssetReportOnDateInlineViewFiltersContent	ui-label	reportDate	reportDate	reportDate	Дата отчета
UiSchema	AssetReportOnDateInlineViewFiltersContent	ui-label	AssetReportDateReport	AssetReportDateReport	AssetReportDateReport	Сформировать отчет на дату
ViewConfiguration	AssetReportOnDateInlineView	rootConfiguration	AssetReportOnDateInlineView@Title	AssetReportOnDateInlineView	AssetReportOnDateInlineView	Отчет на дату
UiSchema	AssetReportOnDateInlineViewFiltersContent	ui-label	ReportOnDate	ReportOnDate	ReportOnDate	Отчет на дату
