ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation	printoutRelations	CreditLifeInsurancePolicy@CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation		CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation	Памятка по сервису «Лекарственный навигатор»
PrintoutRelation	CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation	rootConfiguration	CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation@Title	CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation	CreditLifeInsurancePolicyToMedNavigatorPrintoutRelation	Памятка по сервису «Лекарственный навигатор»
