ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	RelatedDocuments	ui-label	RelatedDocuments	RelatedDocuments	RelatedDocuments	Связанные документы
