ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	SuccessfullyImportedInvestmentProfits	rootConfiguration	SuccessfullyImportedInvestmentProfits@Title	SuccessfullyImportedInvestmentProfits	SuccessfullyImportedInvestmentProfits	Успешно импортированная информация
UiSchema	SuccessfullyImportedInvestmentProfitsUiSchema	ui-label	Contract number	Contract number	Contract number	Договор страхования
ViewConfiguration	SuccessfullyImportedInvestmentProfits	actors	Administrator	Administrator	Administrator	Администратор
ViewConfiguration	SuccessfullyImportedInvestmentProfits	actors	InvestmentProfitSpecialist	InvestmentProfitSpecialist	InvestmentProfitSpecialist	Специалист ДИД
UiSchema	SuccessfullyImportedInvestmentProfitsUiSchema	ui-label	InvestmentProfit calculation date	InvestmentProfit calculation date	InvestmentProfit calculation date	Дата расчета ДИД
UiSchema	SuccessfullyImportedInvestmentProfitsUiSchema	ui-label	InvestmentProfit rate	InvestmentProfit rate	InvestmentProfit rate	Размер ДИД
UiSchema	SuccessfullyImportedInvestmentProfitsUiSchema	ui-label	InvestmentProfit payment type code	InvestmentProfit payment type code	InvestmentProfit payment type code	Код типа выплаты
