ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	AccountingCertificateImportErrors	dataExport	LoadDataErrorsExport	LoadDataErrorsExport	Loaded Data Errors	Ошибка загруженных данных
UiSchema	AccountingCertificateImportErrorsUiSchema	ui-label	Export	Export	Export	Экспорт
UiSchema	AccountingCertificateImportErrorsUiSchema	ui-label	SourceId	SourceId	Source ID	ID Источника
UiSchema	AccountingCertificateImportErrorsUiSchema	ui-label	RowNumber	RowNumber	Row Number	Строка
UiSchema	AccountingCertificateImportErrorsUiSchema	ui-label	RecordKey	RecordKey	Record Key	Ключ Записи
UiSchema	AccountingCertificateImportErrorsUiSchema	ui-label	ErrorType	ErrorType	Error Type	Тип Ошибки
UiSchema	AccountingCertificateImportErrorsUiSchema	ui-label	Message	Message	Error Message	Сообщение Ошибки
ViewConfiguration	AccountingCertificateImportErrors	rootConfiguration	AccountingCertificateImportErrors@Title	AccountingCertificateImportErrors	AccountingCertificateImportErrors	Ошибки импорта
ViewConfiguration	AccountingCertificateImportErrors	actors	AccountingCertificateEditor	AccountingCertificateEditor	AccountingCertificateEditor	Редактирование налоговых справок
