ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation	printoutRelations	InvestmentLifeInsuranceQuote@InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation		InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation	Заявление
PrintoutRelation	InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation	rootConfiguration	InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation@Title	InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation	InvestmentLifeInsuranceQuoteToinvApplicationPrintoutRelation	Заявление
