ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	PartyFatca	ui-label	Party Fatca Data	Party Fatca Data	Fatca	Party Fatca Data
DataSchema	PartyFatca	field-title	confirmationExists	confirmationExists	Согласие на передачу сведений	confirmationExists
DataSchema	PartyFatca	field-title	confirmationDate	confirmationDate	Дата согласия/отказа	confirmationDate
DataSchema	PartyFatca	field-title	statusCheckDate	statusCheckDate	Дата проверки статуса резидентства	statusCheckDate
UiSchema	PartyFatca	ui-label	confirmationExists	confirmationExists	Согласие на передачу сведений	confirmationExists
UiSchema	PartyFatca	ui-label	confirmationDate	confirmationDate	Дата согласия/отказа	confirmationDate
UiSchema	PartyFatca	ui-label	statusCheckDate	statusCheckDate	Дата проверки статуса резидентства	statusCheckDate
Rule	PartyFatcaValidatePartyFatca	rule	validation@confirmationDateIsRequired	validatePartyFatca	E: Необходимо указать дату согласия/отказа	E: validation@confirmationDateIsRequired
Rule	PartyFatcaValidatePartyFatca	rule	validation@residenceStatusCheckDateIsRequired	validatePartyFatca	E: Необходимо указать дату проверки статуса резидентства	E: validation@residenceStatusCheckDateIsRequired
