ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	PartyCRS	ui-label	Party CRS Data	Party CRS Data	CRS	Party CRS Data
DataSchema	PartyCRS	field-title	statusCheckDate	statusCheckDate	Дата проверки статуса	statusCheckDate
UiSchema	PartyCRS	ui-label	statusCheckDate	statusCheckDate	Дата проверки статуса	statusCheckDate
Rule	PartyCRSValidatePartyCRS	rule	validation@statusCheckDateIsRequired	validatePartyCRS	E: Необходимо указать дату проверки статуса	E: validation@statusCheckDateIsRequired
