ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	TechnicalAmendmentData	field-title	amendmentDate	amendmentDate	amendmentDate	Дата дополнительного соглашения
DataSchema	TechnicalAmendmentData	field-title	comment	comment	comment	Комментарий
UiSchema	TechnicalAmendmentData	ui-label	TechnicalAmendment	TechnicalAmendment	TechnicalAmendment	ДС
UiSchema	TechnicalAmendmentData	ui-label	amendmentDate	amendmentDate	amendmentDate	Дата дополнительного соглашения
UiSchema	TechnicalAmendmentData	ui-label	comment	comment	comment	Комментарий
