ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation	printoutRelations	AccumulatedLifeInsuranceQuote@AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation		AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation	Договор (образец)
PrintoutRelation	AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation	rootConfiguration	AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation@Title	AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation	AccumulatedLifeInsuranceQuoteTofinReservBFKOPolicyPrintoutRelation	Договор (образец)
