ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation	printoutRelations	MedLifeInsurancePolicy@MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation		MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation	Памятка по Налоговому вычету 3
PrintoutRelation	MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation	rootConfiguration	MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation@Title	MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation	MedLifeInsurancePolicyToTaxDeduction3PrintoutRelation	Памятка по Налоговому вычету 3
