ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	FailedImportedProductConfiguration	dataExport	ImportRecordStatusFailedExport	ImportRecordStatusFailedExport	ImportRecordStatusFailedExport	Неудачно импортированная информация
UiSchema	FailedImportedProductConfigurationUiSchema	ui-label	Export	Export	Export	Экспорт
UiSchema	FailedImportedProductConfigurationUiSchema	ui-label	RecordKey	RecordKey	RecordKey	Ключ записи
UiSchema	FailedImportedProductConfigurationUiSchema	ui-label	ErrorType	ErrorType	ErrorType	Тип ошибки
UiSchema	FailedImportedProductConfigurationUiSchema	ui-label	ErrorMessage	ErrorMessage	ErrorMessage	Сообщение ошибки
ViewConfiguration	FailedImportedProductConfiguration	rootConfiguration	FailedImportedProductConfiguration@Title	FailedImportedProductConfiguration	FailedImportedProductConfiguration	Неудачно импортированная информация
ViewConfiguration	FailedImportedProductConfiguration	actors	General	General	General	Импорт атрибутов конфигурации продуктов
ViewConfiguration	FailedImportedProductConfiguration	actors	Administrator	Administrator	Administrator	Администратор
