ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation		InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation	Проект договора
PrintoutRelation	InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation	rootConfiguration	InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation@Title	InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation	InvestmentLifeInsurancePolicyTostrategyFiveInvestPrintoutEpolicyRelation	Проект договора
