ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	RecommendedStrategies	ui-label	strategyDescription	strategyDescription	strategyDescription	Актив
UiSchema	RecommendedStrategies	ui-label	Recommended Strategies	Recommended Strategies	Recommended Strategies	Рекомендованные стратегии
UiSchema	RecommendedStrategies	ui-label	recommendationText	recommendationText	recommendationText	Рекомендация
