ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation	printoutRelations	CreditLifeInsurancePolicy@CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation		CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation	Договор
PrintoutRelation	CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation	rootConfiguration	CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation@Title	CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation	CreditLifeInsurancePolicyTocacbPolicyPrintoutRelation	Договор
