ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	EnumVisibilityType	enum	enumVisibilityType@1	1	Только свои	Only my
DataSchema	EnumVisibilityType	enum	enumVisibilityType@2	2	Все своего подразделения	My department
DataSchema	EnumVisibilityType	enum	enumVisibilityType@3	3	Все своего и дочерних подразделений	My department and children
DataSchema	EnumVisibilityType	enum	enumVisibilityType@4	4	Все	All
