ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation	printoutRelations	AccumulatedLifeInsurancePolicy@AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation		AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation	Договор
PrintoutRelation	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation	rootConfiguration	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation@Title	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutRelation	Договор
