ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentFlowDefinition	LifeInsuranceStrategyConfigurationFlow	operations	operations@Save@Title	Save	Сохранить	Save
DocumentFlowDefinition	LifeInsuranceStrategyConfigurationFlow	states	states@Draft	Draft	Проект	Draft
Rule	LifeInsuranceStrategyConfigurationDraftCancelledTransitionRule	rule	validation@DraftCancelledOnlyCreator	DraftCancelled	E: DraftCancelled	E: DraftCancelled
Rule	LifeInsuranceStrategyConfigurationDraftIssuedTransitionRule	rule	validation@DraftCancelledTextOfanswer	DraftIssued	E: DraftIssued	E: DraftIssued
DocumentConfiguration	LifeInsuranceStrategyConfiguration	rootConfiguration	LifeInsuranceStrategyConfiguration@Title	LifeInsuranceStrategyConfiguration	LifeInsuranceStrategyConfiguration	LifeInsuranceStrategyConfiguration
DocumentConfiguration	LifeInsuranceStrategyConfiguration	actors	GeneralBackOffice	GeneralBackOffice	GeneralBackOffice	GeneralBackOffice
DocumentFlowDefinition	LifeInsuranceStrategyConfigurationFlow	transitions	transitions@Draft_to_Deleted@Title	Draft_to_Deleted	Draft_to_Deleted	Draft_to_Deleted
DocumentFlowDefinition	LifeInsuranceStrategyConfigurationFlow	states	states@Deleted	Deleted	Удалён	Deleted
Rule	LifeInsuranceStrategyConfigurationDraftCancelledTransitionRule	rule	validation@DraftCancelledTextOfCommentIsRequired	DraftCancelled	E: Комментарий обязателен для заполнения	E: validation@DraftCancelledTextOfCommentIsRequired
