ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	GeneralPartySearchWithEditView	rootConfiguration	GeneralPartySearchWithEditView@Title	GeneralPartySearchWithEditView	Поиск контрагента	Party Search With Edit
UiSchema	GeneralPartySearchWithEditViewUiSchema	ui-label	New Legal entity	New Legal entity	Создать ЮЛ	New Legal Entity
UiSchema	GeneralPartySearchWithEditViewUiSchema	ui-label	New Natural person	New Natural person	Создать ФЛ	New Natural Person
ViewConfiguration	GeneralPartySearchWithEditView	actors	General	General	General	General
