ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	SocialTaxDeductionEdit	ui-label	itemText	itemText	Пункт	itemText
UiSchema	SocialTaxDeductionEdit	ui-label	isAgree	isAgree	Да	isAgree
UiSchema	SocialTaxDeductionEdit	ui-label	isDenied	isDenied	Нет	isDenied
UiSchema	SocialTaxDeductionEdit	ui-label	isUndecided	isUndecided	Не определился	isUndecided
Rule	SocialTaxDeductionEditValidateSocialTaxDeductionEdit	rule	validation@needChooseSocialTax	validateSocialTaxDeductionEdit	E: Необходимо заполнить опросник по сервису «Социальный налоговый вычет»	E: validation@needChooseSocialTax
Rule	SocialTaxDeductionEditValidateSocialTaxDeductionEdit	rule	validation@needChooseSingleSocialTaxWay	validateSocialTaxDeductionEdit	E: Выберите один ответ в опроснике по сервису «Социальный налоговый вычет»	E: validation@needChooseSingleSocialTaxWay
