ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	FundAssetsImportImporting	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	FundAssetsImportLoading	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	FundAssetsImportReloading	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	FundAssetsImportImporting	ui-label	FundAssets document number	FundAssets document number	FundAssets document number	Номер документа загрузки
UiSchema	FundAssetsImportDraft	ui-label	FundAssets document number	FundAssets document number	FundAssets document number	Номер документа загрузки
UiSchema	FundAssetsImportLoading	ui-label	FundAssets document number	FundAssets document number	FundAssets document number	Номер документа загрузки
UiSchema	FundAssetsImportImporting	ui-label	LoadData	LoadData	LoadData	Загруженная информация
UiSchema	FundAssetsImportReloading	ui-label	FundAssets document number	FundAssets document number	FundAssets document number	Номер документа данных об активах в фондах
DocumentConfiguration	FundAssetsImport	actors	FundAssetsImportSpecialist	FundAssetsImportSpecialist	FundAssetsImportSpecialist	Импорт данных об активах в фондах
DocumentConfiguration	FundAssetsImport	actors	Administrator	Administrator	Administrator	Администратор
UiSchema	FundAssetsImportDraft	ui-label	ReportDate	ReportDate	Report date	Дата отчета
UiSchema	FundAssetsImportDraft	ui-label	ReportDateDescription	ReportDateDescription	Report date description	Описание даты отчета
DataSchema	FundAssetsImport	field-title	reportDate	reportDate	Report date	Дата отчета
UiSchema	FundAssetsImportImporting	ui-label	ReportDate	ReportDate	Report date	Дата отчета
UiSchema	FundAssetsImportImporting	ui-label	ReportDateDescription	ReportDateDescription	Report date description	Описание даты отчета
UiSchema	FundAssetsImportImporting	ui-label	SourceFileFormat	SourceFileFormat	Source File Format	Формат Файла
UiSchema	FundAssetsImportLoading	ui-label	ReportDate	ReportDate	Report date	Дата отчета
UiSchema	FundAssetsImportLoading	ui-label	ReportDateDescription	ReportDateDescription	Report date description	Описание даты отчета
UiSchema	FundAssetsImportLoading	ui-label	SourceFileFormat	SourceFileFormat	Source File Format	Формат Файла
UiSchema	FundAssetsImportReloading	ui-label	ReportDate	ReportDate	Report date	Дата отчета
UiSchema	FundAssetsImportReloading	ui-label	ReportDateDescription	ReportDateDescription	Report date description	Описание даты отчета
UiSchema	FundAssetsImportReloading	ui-label	SourceFileFormat	SourceFileFormat	Source File Format	Формат Файла
DocumentFlowDefinition	FundAssetsImportFlow	transitions	transitions@StartValidating@Title	StartValidating	Start validating	Начать валидацию
DocumentFlowDefinition	FundAssetsImportFlow	transitions	transitions@FinishValidatingWithError@Title	FinishValidatingWithError	Finish validating with errors	Завершить валидацию с ошибками
DocumentFlowDefinition	FundAssetsImportFlow	states	states@Validating	Validating	Validating	Валидация
DocumentFlowDefinition	FundAssetsImportFlow	states	states@ValidationError	ValidationError	ValidationError	Ошибка валидации
