ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	PaymentOrderAttachmentsTab	ui-label	Attachments	Attachments	Вложения	Attachments
UiSchema	PaymentOrderAttachmentsTab	ui-label	endowmentAttachments	endowmentAttachments	Вложения Дожития/ДИД	endowmentAttachments
