ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	StrategyConfigurationExcelImportSuccess	actors	Administrator	Administrator	Administrator	Administrator
ViewConfiguration	StrategyConfigurationExcelImportSuccess	dataExport	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful	UsersExcelSuccesfulImportsExport@ExportExcelUserSuccesful
UiSchema	StrategyConfigurationExcelImportSuccessUiSchema	ui-label	Imported data	Imported data	Imported data	Импортированные данные
UiSchema	StrategyConfigurationExcelImportSuccessUiSchema	ui-label	Export	Export	Export	Экспорт
UiSchema	StrategyConfigurationExcelImportSuccessUiSchema	ui-label	Import Document Id	Import Document Id	Import Document Id	ИД документа импорта
ViewConfiguration	StrategyConfigurationExcelImportSuccess	rootConfiguration	StrategyConfigurationExcelImportSuccess@Title	StrategyConfigurationExcelImportSuccess	StrategyConfigurationExcelImportSuccess	StrategyConfigurationExcelImportSuccess
UiSchema	StrategyConfigurationExcelImportSuccessUiSchema	ui-label	Record key	Record key	Record key	Номер строки
