ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	StrategyInstrImportDraft	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	StrategyInstrImportDraft	ui-label	Date	Date	Date	Дата
UiSchema	StrategyInstrImportImporting	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	StrategyInstrImportImporting	ui-label	Date	Date	Date	Дата
UiSchema	StrategyInstrImportLoading	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	StrategyInstrImportLoading	ui-label	Date	Date	Date	Дата
UiSchema	StrategyInstrImportReloading	ui-label	FileSelectionDescription	FileSelectionDescription	File Selection Description	Описание Выбора Файлов
UiSchema	StrategyInstrImportReloading	ui-label	Date	Date	Date	Дата
UiSchema	StrategyInstrImportDraft	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	StrategyInstrImportImporting	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	StrategyInstrImportLoading	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	StrategyInstrImportReloading	ui-label	Upload data	Upload data	Upload Data	Загрузить данные
UiSchema	StrategyInstrImportImporting	ui-label	StrategyInstr document number	StrategyInstr document number	StrategyInstr document number	Номер документа загрузки
UiSchema	StrategyInstrImportDraft	ui-label	StrategyInstr document number	StrategyInstr document number	StrategyInstr document number	Номер документа загрузки
UiSchema	StrategyInstrImportLoading	ui-label	StrategyInstr document number	StrategyInstr document number	StrategyInstr document number	Номер документа загрузки
UiSchema	StrategyInstrImportImporting	ui-label	LoadData	LoadData	LoadData	Загруженная информация
UiSchema	StrategyInstrImportReloading	ui-label	StrategyInstr document number	StrategyInstr document number	StrategyInstr document number	Номер документа инструментов стратегии
Rule	StrategyInstrImportStartImportingTransitionRule	rule	validation@excelLoadErrors	StartImporting	E: Fix errors in excel file	E: Импорт документа заблокирован, исправьте ошибки и перезагрузите файл импорта
DocumentConfiguration	StrategyInstrImport	actors	General	General	General	Импорт атрибутов инструментов стратегии
DocumentConfiguration	StrategyInstrImport	actors	Administrator	Administrator	Administrator	Администратор
DocumentConfiguration	StrategyInstrImport	actors	System	System	System	System
DocumentConfiguration	StrategyInstrImport	rootConfiguration	StrategyInstrImport@Title	StrategyInstrImport	Strategy configuration import	Импорт атрибутов инструментов стратегии
