ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	StrategyInstrLoadedDataErrorsFromExcelUiSchema	ui-label	SourceId	SourceId	SourceId	ИД источника
UiSchema	StrategyInstrLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorMessage	ErrorMessage	Error message	Текст ошибки
UiSchema	StrategyInstrLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorType	ErrorType	ErrorType	Тип ошибки
UiSchema	StrategyInstrLoadedDataErrorsFromExcelUiSchema	ui-label	RowNumber	RowNumber	Row number 	Строка
ViewConfiguration	StrategyInstrLoadedDataErrorsFromExcel	rootConfiguration	StrategyInstrLoadedDataErrorsFromExcel@Title	StrategyInstrLoadedDataErrorsFromExcel	StrategyInstrLoadedDataErrorsFromExcel	Ошибки по загруженной информации
ViewConfiguration	StrategyInstrLoadedDataErrorsFromExcel	actors	General	General	General	Импорт атрибутов инструментов стратегии
ViewConfiguration	StrategyInstrLoadedDataErrorsFromExcel	actors	Administrator	Administrator	Administrator	Администратор
UiSchema	StrategyInstrLoadedDataErrorsFromExcelUiSchema	ui-label	Export	Export	Export	Экспорт
ViewConfiguration	StrategyInstrLoadedDataErrorsFromExcel	dataExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport
