ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation	printoutRelations	AccumulatedLifeInsurancePolicy@AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation		AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation	Договор
PrintoutRelation	AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation	rootConfiguration	AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation@Title	AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation	AccumulatedLifeInsurancePolicyTodemoAccPolicyPrintoutRelation	Договор
