ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447032@description	description	САНКТ-ПЕТЕРБУРГ, АГЕНТСТВО №3 В Г. САНКТ-ПЕТЕРБУРГ	САНКТ-ПЕТЕРБУРГ, АГЕНТСТВО №3 В Г. САНКТ-ПЕТЕРБУРГ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447033@description	description	МОСКВА,ПРОЕКТНАЯ ДИРЕКЦИЯ	МОСКВА,ПРОЕКТНАЯ ДИРЕКЦИЯ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447034@description	description	МАГНИТОГОРСК, АГЕНТСТВО №2 В Г. МАГНИТОГОРСК	МАГНИТОГОРСК, АГЕНТСТВО №2 В Г. МАГНИТОГОРСК
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447035@description	description	ВОРОНЕЖ, АГЕНТСТВО В Г. ВОРОНЕЖ	ВОРОНЕЖ, АГЕНТСТВО В Г. ВОРОНЕЖ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447036@description	description	КАЗАНЬ, ЦЕНТР УПРАВЛЕНИЯ ПОРТФЕЛЕМ КАЗАНЬ	КАЗАНЬ, ЦЕНТР УПРАВЛЕНИЯ ПОРТФЕЛЕМ КАЗАНЬ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447037@description	description	РЕГИОНЫ, АГЕНТСТВО РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ 2	РЕГИОНЫ, АГЕНТСТВО РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ 2
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447038@description	description	РЕГИОНЫ, АГЕНТСТВО РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ 3	РЕГИОНЫ, АГЕНТСТВО РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ 3
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447039@description	description	РЕГИОНЫ, АГЕНТСТВО РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ 4	РЕГИОНЫ, АГЕНТСТВО РЕГИОНАЛЬНАЯ ДИРЕКЦИЯ 4
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447040@description	description	РЕГИОНЫ, ЦЕНТРАЛЬНАЯ ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИЯ	РЕГИОНЫ, ЦЕНТРАЛЬНАЯ ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИЯ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447041@description	description	"ЯРОСЛАВЛЬ, АГЕНТСТВО В Г. ЯРОСЛАВЛЬ ООО ""СК ""ЭРГО ЖИЗНЬ"""	"ЯРОСЛАВЛЬ, АГЕНТСТВО В Г. ЯРОСЛАВЛЬ ООО ""СК ""ЭРГО ЖИЗНЬ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447042@description	description	САНКТ-ПЕТЕРБУРГ, ЦЕНТР УПРАВЛЕНИЯ ПОРТФЕЛЕМ САНКТ-ПЕТЕРБУРГ	САНКТ-ПЕТЕРБУРГ, ЦЕНТР УПРАВЛЕНИЯ ПОРТФЕЛЕМ САНКТ-ПЕТЕРБУРГ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447043@description	description	МОСКВА, ДИРЕКЦИЯ ПРЯМЫХ ПРОДАЖ	МОСКВА, ДИРЕКЦИЯ ПРЯМЫХ ПРОДАЖ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447044@description	description	"МОСКВА, АГЕНТСТВО ""ВЛАДЫКИНО"""	"МОСКВА, АГЕНТСТВО ""ВЛАДЫКИНО"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447045@description	description	"МОСКВА, АГЕНТСТВО ""ОСТАНКИНСКОЕ"""	"МОСКВА, АГЕНТСТВО ""ОСТАНКИНСКОЕ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447046@description	description	ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИИ В Г.МОСКВА РЕГИОНАЛЬНОЙ ДИРЕКЦИИ 1	ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИИ В Г.МОСКВА РЕГИОНАЛЬНОЙ ДИРЕКЦИИ 1
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447047@description	description	МОСКВА, МОСКОВСКАЯ ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИЯ	МОСКВА, МОСКОВСКАЯ ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИЯ
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447048@description	description	ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИИ В Г.САНКТ-ПЕТЕРБУРГ РЕГИОНАЛЬНОЙ ДИРЕКЦИИ 3	ТЕРРИТОРИАЛЬНАЯ ДИРЕКЦИИ В Г.САНКТ-ПЕТЕРБУРГ РЕГИОНАЛЬНОЙ ДИРЕКЦИИ 3
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447049@description	description	"МОСКВА АГЕНТСТВО ""СИТИ"""	"МОСКВА АГЕНТСТВО ""СИТИ"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447050@description	description	"ПАО СК ""РОСГОССТРАХ"" В ИВАНОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ИВАНОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447051@description	description	"ПАО СК ""РОСГОССТРАХ"" В МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447052@description	description	"ПАО СК ""РОСГОССТРАХ"" В АРХАНГЕЛЬСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В АРХАНГЕЛЬСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447053@description	description	"ПАО СК ""РОСГОССТРАХ"" ВО ВЛАДИМИРСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" ВО ВЛАДИМИРСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447054@description	description	"ПАО СК ""РОСГОССТРАХ"" В ВОЛГОГРАДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ВОЛГОГРАДСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447055@description	description	"ПАО СК ""РОСГОССТРАХ"" В ВОЛОГОДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ВОЛОГОДСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447056@description	description	"ПАО СК ""РОСГОССТРАХ"" В ВОРОНЕЖСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ВОРОНЕЖСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447057@description	description	"МОСКВА АГЕНТСТВО ""ПАО РГС"""	"МОСКВА АГЕНТСТВО ""ПАО РГС"""
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447058@description	description	"ПАО СК ""РОСГОССТРАХ"" В КИРОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В КИРОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447059@description	description	"ПАО СК ""РОСГОССТРАХ"" В КРАСНОЯРСКОМ КРАЕ"	"ПАО СК ""РОСГОССТРАХ"" В КРАСНОЯРСКОМ КРАЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447060@description	description	"ПАО СК ""РОСГОССТРАХ"" В НИЖЕГОРОДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В НИЖЕГОРОДСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447061@description	description	"ПАО СК ""РОСГОССТРАХ"" В НОВОСИБИРСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В НОВОСИБИРСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447062@description	description	"ПАО СК ""РОСГОССТРАХ"" В ОМСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ОМСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447063@description	description	"ПАО СК ""РОСГОССТРАХ"" В ПЕРМСКОМ КРАЕ"	"ПАО СК ""РОСГОССТРАХ"" В ПЕРМСКОМ КРАЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447064@description	description	"ПАО СК ""РОСГОССТРАХ"" В ПРИМОРСКОМ КРАЕ"	"ПАО СК ""РОСГОССТРАХ"" В ПРИМОРСКОМ КРАЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447065@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ БАШКОРТОСТАН"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ БАШКОРТОСТАН"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447066@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ КАРЕЛИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ КАРЕЛИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447067@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ МОРДОВИЯ"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ МОРДОВИЯ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447068@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ТАТАРСТАН"	"ПАО СК ""РОСГОССТРАХ"" В РЕСПУБЛИКЕ ТАТАРСТАН"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447069@description	description	"ПАО СК ""РОСГОССТРАХ"" В РОСТОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В РОСТОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447070@description	description	"ПАО СК ""РОСГОССТРАХ"" В РЯЗАНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В РЯЗАНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447071@description	description	"ПАО СК ""РОСГОССТРАХ"" В САМАРСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В САМАРСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447072@description	description	"ПАО СК ""РОСГОССТРАХ"" В САНКТ-ПЕТЕРБУРГЕ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В САНКТ-ПЕТЕРБУРГЕ И ЛЕНИНГРАДСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447073@description	description	"ПАО СК ""РОСГОССТРАХ"" В СВЕРДЛОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В СВЕРДЛОВСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447074@description	description	"ПАО СК ""РОСГОССТРАХ"" В ТЮМЕНСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В ТЮМЕНСКОЙ ОБЛАСТИ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447075@description	description	"ПАО СК ""РОСГОССТРАХ"" В УДМУРТСКОЙ РЕСПУБЛИКЕ"	"ПАО СК ""РОСГОССТРАХ"" В УДМУРТСКОЙ РЕСПУБЛИКЕ"
DataSchema	AgencyInfo	localized-field	AgencyInfo@0010447076@description	description	"ПАО СК ""РОСГОССТРАХ"" В УЛЬЯНОВСКОЙ ОБЛАСТИ"	"ПАО СК ""РОСГОССТРАХ"" В УЛЬЯНОВСКОЙ ОБЛАСТИ"
