ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation	printoutRelations	AccumulatedLifeInsurancePolicy@AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation		AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation	Проект договора
PrintoutRelation	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation	rootConfiguration	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation@Title	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation	AccumulatedLifeInsurancePolicyTobeMillionaireBFKOPolicyPrintoutEpolicyRelation	Проект договора
