ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AAChangeAmendmentData	field-title	sourceDocumentNumber	sourceDocumentNumber	Номер основного документа	sourceDocumentNumber
DataSchema	AAChangeAmendmentData	field-title	sourceDocumentId	sourceDocumentId	ID основного документа	sourceDocumentId
UiSchema	AAChangeAmendmentData	ui-label	manualDocumentNumber	manualDocumentNumber	Номер	manualDocumentNumber
UiSchema	AAChangeAmendmentData	ui-label	shouldBeSigned	shouldBeSigned	Требуется подпись	shouldBeSigned
UiSchema	AAChangeAmendmentData	ui-label	Main attributes	Main attributes	Основная информация	Main attributes
UiSchema	AAChangeAmendmentData	ui-label	additionalAttributes	additionalAttributes	Дополнительная информация	additionalAttributes
UiSchema	AAChangeAmendmentData	ui-label	changesNote	changesNote	Комментарий о внесенных изменениях	changesNote
