ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	ImportRecordStatusFailedResultSchema	field-title	Import Document ID	Import Document ID	ИД документа	Import Document ID
DataSchema	ImportRecordStatusFailedResultSchema	field-title	Source ID	Source ID	ИД источника	Source ID
DataSchema	ImportRecordStatusFailedResultSchema	field-title	Record Key	Record Key	Номер записи	Record Key
DataSchema	ImportRecordStatusFailedResultSchema	field-title	Errors	Errors	Сообщение об ошибке	Error Messages
DataSchema	ImportRecordStatusFailedResultSchema	field-title	Validation result	Validation result	Ошибки валидации	Validation result
