ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
ViewConfiguration	RelatedFundDocumentsView	actors	GeneralBackOffice	GeneralBackOffice	GeneralBackOffice	Оперу
ViewConfiguration	RelatedFundDocumentsView	actors	Administrator	Administrator	Administrator	Администратор
UiSchema	RelatedFundDocumentsViewUiSchema	ui-label	Document import report date	Document import report date	Document import report date	Дата формирования отчета
UiSchema	RelatedFundDocumentsViewUiSchema	ui-label	Net assets amount	Net assets amount	Net assets amount	Стоимость инвестиционного счета
UiSchema	RelatedFundDocumentsViewUiSchema	ui-label	Fund status	Fund status	Fund status	Статус фонда
ViewConfiguration	RelatedFundDocumentsView	rootConfiguration	RelatedFundDocumentsView@Title	RelatedFundDocumentsView	RelatedFundDocumentsView	Текущий статус фонда
ViewConfiguration	RelatedFundDocumentsView	actors	Agent	Agent	Agent	Агент
