ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DocumentRelation	InsuredEventCreateCollectiveClaim	rootConfiguration	InsuredEventCreateCollectiveClaim@Title	InsuredEventCreateCollectiveClaim	CreateCollectiveClaim	Создать коллективный убыток
DocumentRelation	InsuredEventCreateCollectiveClaim	relations	relations@InsuredEventCreateCollectiveClaim@Title	InsuredEventCreateCollectiveClaim	CreateCollectiveClaim	Создать коллективный убыток
