ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	ClaimToClaimRejectionPrintoutSignedRelation	printoutRelations	Claim@ClaimToClaimRejectionPrintoutSignedRelation		Claim@ClaimToClaimRejectionPrintoutSignedRelation	Письмо отказ (Факсимиле)
PrintoutRelation	ClaimToClaimRejectionPrintoutSignedRelation	rootConfiguration	ClaimToClaimRejectionPrintoutSignedRelation@Title	ClaimToClaimRejectionPrintoutSignedRelation	Claim@ClaimToClaimRejectionPrintoutSignedRelation	Письмо отказ (Факсимиле)
