ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	MedLifeInsurancePolicyToTaxDeductionPrintoutRelation	printoutRelations	MedLifeInsurancePolicy@MedLifeInsurancePolicyToTaxDeductionPrintoutRelation		MedLifeInsurancePolicyToTaxDeductionPrintoutRelation	Памятка по Налоговому вычету
PrintoutRelation	MedLifeInsurancePolicyToTaxDeductionPrintoutRelation	rootConfiguration	MedLifeInsurancePolicyToTaxDeductionPrintoutRelation@Title	MedLifeInsurancePolicyToTaxDeductionPrintoutRelation	MedLifeInsurancePolicyToTaxDeductionPrintoutRelation	Памятка по Налоговому вычету
