ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation	printoutRelations	AccumulatedLifeInsurancePolicy@AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation		AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation	Проект договора
PrintoutRelation	AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation	rootConfiguration	AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation@Title	AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation	AccumulatedLifeInsurancePolicyToebmpyBFKOPolicyPrintoutEpolicyRelation	Проект договора
