ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	OrganisationUnitImplOverview	actors	OrganisationAdministrator	OrganisationAdministrator	OrganisationAdministrator	OrganisationAdministrator
UiSchema	OrganisationUnitImplOverviewFiltersContent	ui-label	Name	Name	Наименование	Name
ViewConfiguration	OrganisationUnitImplOverview	rootConfiguration	OrganisationUnitImplOverview@Title	OrganisationUnitImplOverview	Орг. структура	OrganisationUnitImplOverview
ViewConfiguration	OrganisationUnitImplOverview	actors	OrganisationViewer	OrganisationViewer	Просмотр	OrganisationViewer
UiSchema	OrganisationUnitImplOverviewFiltersContent	ui-label	Code	Code	Код	Code
