ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation	printoutRelations	AccumulatedLifeInsurancePolicy@AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation		AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation	Памятка по Налоговому вычету 6
PrintoutRelation	AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation	rootConfiguration	AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation@Title	AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation	AccumulatedLifeInsurancePolicyToTaxDeduction6PrintoutRelation	Памятка по Налоговому вычету 6
