ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	PODocumentSearchViewActionsComponent	ui-label	Actions	Actions	Actions	Действия
UiSchema	PODocumentSearchViewActionsComponent	ui-label	Approve	Approve	Approve	Подтвердить РНВ
UiSchema	PODocumentSearchViewActionsComponent	ui-label	Export report	Export report	Export report	Экспорт реестра
ClientAction	PODocumentSearchViewActionsComponentApprovePOOnSelection	ui-message	POSuccessfullyApproved	approvePOOnSelection	Selected: {{poSelected}}<br>Approved: {{poApproved}}<br>Errors: {{poError}}	Всего выбрано документов: {{poSelected}}<br>Успешно подтверждены: {{poApproved}}<br>Не подверждены из-за ошибок: {{poError}}
ClientAction	PODocumentSearchViewActionsComponentApprovePOOnSelection	ui-message	NoPOforApprove	approvePOOnSelection	No payment orders for approve	Выбраны РНВ не подходящие для подтверждения
ClientAction	PODocumentSearchViewActionsComponentExportReport	ui-message	DocumentTitle	exportReport	Export report	Экспорт реестра
