ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	ClosedPeriodStatusComponent	enum	closedPeriodStatusComponent@1	1	Открыт	Open
DataSchema	ClosedPeriodStatusComponent	enum	closedPeriodStatusComponent@3	3	Закрыт	Closed
