ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	SubAgentLoadedDataErrorsFromExcel	dataExport	LoadDataErrorsExport	LoadDataErrorsExport	ОШИБКИ ПО ЗАГРУЖЕННОЙ ИНФОРМАЦИИ	LoadDataErrorsExport
UiSchema	SubAgentLoadedDataErrorsFromExcelUiSchema	ui-label	Export	Export	Экспорт	Export
UiSchema	SubAgentLoadedDataErrorsFromExcelUiSchema	ui-label	SourceId	SourceId	ID ИСТОЧНИКА	SourceId
UiSchema	SubAgentLoadedDataErrorsFromExcelUiSchema	ui-label	RowNumber	RowNumber	Номер строки	RowNumber
UiSchema	SubAgentLoadedDataErrorsFromExcelUiSchema	ui-label	RecordKey	RecordKey	КЛЮЧ ЗАПИСИ	RecordKey
UiSchema	SubAgentLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorType	ErrorType	ТИП ОШИБКИ	ErrorType
UiSchema	SubAgentLoadedDataErrorsFromExcelUiSchema	ui-label	Message	Message	СООБЩЕНИЕ ОШИБКИ	Message
ViewConfiguration	SubAgentLoadedDataErrorsFromExcel	rootConfiguration	SubAgentLoadedDataErrorsFromExcel@Title	SubAgentLoadedDataErrorsFromExcel	ОШИБКИ ПО ЗАГРУЖЕННОЙ ИНФОРМАЦИИ	SubAgentLoadedDataErrorsFromExcel
ViewConfiguration	SubAgentLoadedDataErrorsFromExcel	actors	OrganisationAdministrator	OrganisationAdministrator	OrganisationAdministrator	OrganisationAdministrator
