ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcelUiSchema	ui-label	SourceId	SourceId	SourceId	ИД источника
UiSchema	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorMessage	ErrorMessage	Error message	Текст ошибки
UiSchema	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcelUiSchema	ui-label	RowNumber	RowNumber	Row number 	Строка
UiSchema	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcelUiSchema	ui-label	ErrorType	ErrorType	ErrorType	Тип ошибки
ViewConfiguration	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcel	rootConfiguration	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcel@Title	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcel	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcel	Ошибки по загруженной информации
UiSchema	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcelUiSchema	ui-label	Export	Export	Export	Экспорт
ViewConfiguration	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcel	dataExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport	LoadDataErrorsDataSourceExport
ViewConfiguration	RateOfReturnRulesEquityActivesLoadedDataErrorsFromExcel	actors	RateOfReturnRulesEquityActivesImportSpecialist	RateOfReturnRulesEquityActivesImportSpecialist	RateOfReturnRulesEquityActivesImportSpecialist	Импорт Лесенка КВ (ДСЖ и Активы)
