ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	PaymentOrderSubtype	field-title	paymentOrderSubtype	paymentOrderSubtype	Подтип РНВ	paymentOrderSubtype
DataSchema	PaymentOrderSubtype	enum	paymentOrderSubtype@CancellationPIT	CancellationPIT	Расторжение НДФЛ	CancellationPIT
DataSchema	PaymentOrderSubtype	enum	paymentOrderSubtype@Endowment	Endowment	Дожитие	Endowment
DataSchema	PaymentOrderSubtype	enum	paymentOrderSubtype@EndowmentPIT	EndowmentPIT	Дожитие НДФЛ	EndowmentPIT
DataSchema	PaymentOrderSubtype	enum	paymentOrderSubtype@Collective	Collective	Коллективный	Collective
