ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	GroupMembersWithAvailabilitiesView	actors	Agent	Agent	Агент	Agent
UiSchema	GroupMembersWithAvailabilitiesViewUiSchema	ui-label	User	User	Пользователь	User
UiSchema	GroupMembersWithAvailabilitiesViewUiSchema	ui-label	Number of Activities	Number of Activities	Количество открытых задач	Number of Activities
ViewConfiguration	GroupMembersWithAvailabilitiesView	rootConfiguration	GroupMembersWithAvailabilitiesView@Title	GroupMembersWithAvailabilitiesView	"Представление ""Члены группы с доступностью"""	Group Members With Availabilities View
