ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DocumentRelation	InvestmentLifeInsurancePolicyCreateEndowmentInvestRelation	relations	relations@InvestmentLifeInsurancePolicyCreateEndowmentInvestRelation@Title	InvestmentLifeInsurancePolicyCreateEndowmentInvestRelation	CreateEndowmentInvest	Создать ДИД
DocumentRelation	InvestmentLifeInsurancePolicyCreateEndowmentInvestRelation	rootConfiguration	InvestmentLifeInsurancePolicyCreateEndowmentInvestRelation@Title	InvestmentLifeInsurancePolicyCreateEndowmentInvestRelation	CreateEndowmentInvest	Создать ДИД
Rule	InvestmentLifeInsurancePolicyCreateEndowmentInvestRelationFlowRule	rule	validation@OperationsActorsAllowedToCreateEndowmentInvest	flowRule	E: validation@OperationsActorsAllowedToCreateEndowmentInvest	E: Операция недоступна, только сотрудники ОПЕРУ имеют права на создание документа ДИД
