ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	RelatedRequestsView	actors	General	General	Общее	General
UiSchema	RelatedRequestsViewUiSchema	ui-label	Request number	Request number	Номер заявки	Request number
UiSchema	RelatedRequestsViewUiSchema	ui-label	Type of Request	Type of Request	Тип обращения	Type of Request
UiSchema	RelatedRequestsViewUiSchema	ui-label	Request amendment reason	Request amendment reason	Причина расторжения	Request amendment reason
UiSchema	RelatedRequestsViewUiSchema	ui-label	Request state	Request state	Статус заявки	Request state
UiSchema	RelatedRequestsViewUiSchema	ui-label	Request issue date	Request issue date	Дата подписания заявления	Request issue date
ViewConfiguration	RelatedRequestsView	rootConfiguration	RelatedRequestsView@Title	RelatedRequestsView	Связанные заявки	RelatedRequestsView
