ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation	rootConfiguration	InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation@Title	InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation	InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation	Договор (образец)
PrintoutRelation	InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation	printoutRelations	InvestmentLifeInsuranceQuote@InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation		InvestmentLifeInsuranceQuoteTodriverGuaranteeZenithPolicyPrintoutEpolicyRelation	Договор (образец)
