ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation	printoutRelations	AccumulatedLifeInsurancePolicy@AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation		AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation	Памятка клиента
PrintoutRelation	AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation	rootConfiguration	AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation@Title	AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation	AccumulatedLifeInsurancePolicyToMemoInsuredEventWCENOASPrintoutRelation	Памятка клиента
