ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	RelatedReliableCapitalContractView	actors	GeneralBackOffice	GeneralBackOffice	ОПЕРУ	GeneralBackOffice
ViewConfiguration	RelatedReliableCapitalContractView	actors	General	General	Общий	General
ViewConfiguration	RelatedReliableCapitalContractView	actors	GeneralSales	GeneralSales	Продажи	GeneralSales
UiSchema	RelatedReliableCapitalContractViewUiSchema	ui-label	Type of Document	Type of Document	Тип документа	Type of Document
UiSchema	RelatedReliableCapitalContractViewUiSchema	ui-label	Insurance product	Insurance product	Страховой продукт	Insurance product
UiSchema	RelatedReliableCapitalContractViewUiSchema	ui-label	Document number	Document number	Номер документа	Document number
UiSchema	RelatedReliableCapitalContractViewUiSchema	ui-label	Created On	Created On	Создан	Created On
UiSchema	RelatedReliableCapitalContractViewUiSchema	ui-label	Document state	Document state	Статус	Document state
ViewConfiguration	RelatedReliableCapitalContractView	rootConfiguration	RelatedReliableCapitalContractView@Title	RelatedReliableCapitalContractView	Связанные документы НСЖ	RelatedReliableCapitalContractView
