ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation		InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation	Памятка по сервису ПРО Генетику
PrintoutRelation	InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation	rootConfiguration	InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation@Title	InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation	InvestmentLifeInsurancePolicyToProGeneticsPrintoutRelation	Памятка по сервису ПРО Генетику
