ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	CurrencyCodeComponent	enum	currencyCodeComponent@RUB	RUB	RUB	RUB
DataSchema	CurrencyCodeComponent	enum	currencyCodeComponent@USD	USD	USD	USD
DataSchema	CurrencyCodeComponent	enum	currencyCodeComponent@EUR	EUR	EUR	EUR
