ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation	printoutRelations	InvestmentLifeInsuranceNonFinChange@InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation		InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation	Информационное письмо ИПД
PrintoutRelation	InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation	rootConfiguration	InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation@Title	InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation	InvestmentLifeInsuranceNonFinChangeToInvestmentNonFinChangePrintoutRelation	Информационное письмо ИПД
