ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation		InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation	Договор
PrintoutRelation	InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation	rootConfiguration	InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation@Title	InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation	InvestmentLifeInsurancePolicyTobasisGarantPolicyPrintoutRelation	Договор
