ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
MasterEntityConfiguration	RgsChannel	rootConfiguration	RgsChannel@Title	RgsChannel	Канал РГС	RgsChannel
DataSchema	RgsChannel	localized-field	RgsChannel@00@description	description	Пусто	Пусто
DataSchema	RgsChannel	localized-field	RgsChannel@01@description	description	Агентский	Агентский
DataSchema	RgsChannel	localized-field	RgsChannel@02@description	description	Офисный	Офисный
