ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation	printoutRelations	PaymentOrder@PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation		PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation	Печать листа согласования страховой документации
PrintoutRelation	PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation	rootConfiguration	PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation@Title	PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation	PaymentOrderToPoEndowmentInsuranceActApprovalListPrintoutRelation	Печать листа согласования страховой документации
