ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation	printoutRelations	EquityLifeInsuranceQuote@EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation		EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation	Договор (образец)
PrintoutRelation	EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation	rootConfiguration	EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation@Title	EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation	EquityLifeInsuranceQuoteTodemoEquityPolicyPrintoutRelation	Договор (образец)
