ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	PartyLicenses	ui-label	PartyLicenses	PartyLicenses	Информация о лицензируемой деятельности	PartyLicenses
UiSchema	PartyLicenses	ui-label	licenseNumber	licenseNumber	Номер лицензии/разрешения	licenseNumber
UiSchema	PartyLicenses	ui-label	licensingAuthority	licensingAuthority	Наименование органа, выдавшего лицензию (разрешение)	licensingAuthority
UiSchema	PartyLicenses	ui-label	dateOfIssueOfLicense	dateOfIssueOfLicense	Дата выдачи лицензии (разрешения)	dateOfIssueOfLicense
Rule	PartyLicensesValidatePartyLicenses	rule	validation@isEmptyLicenses	validatePartyLicenses	E: Заполните Секцию Информация о лицензируемой деятельности	E: validation@isEmptyLicenses
