ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	PartyBankAccounts	ui-label	PartyBankAccounts	PartyBankAccounts	Банковские счета	PartyBankAccounts
UiSchema	PartyBankAccounts	ui-label	bankName	bankName	Банк	bankName
UiSchema	PartyBankAccounts	ui-label	currencyDesc	currencyDesc	Валюта	currencyDesc
UiSchema	PartyBankAccounts	ui-label	number	number	Номер счета	number
UiSchema	PartyBankAccounts	ui-label	openingDate	openingDate	Дата открытия	openingDate
UiSchema	PartyBankAccounts	ui-label	closingDate	closingDate	Дата закрытия	closingDate
Rule	PartyBankAccountsValidatePartyBankAccounts	rule	validation@bankAccountsPeriodsIntercrossing	validatePartyBankAccounts	E: Обнаружено пересечение периодов действия счетов, проверьте даты открытия и закрытия	E: validation@bankAccountsPeriodsIntercrossing
