ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation	printoutRelations	InvestmentLifeInsurancePolicy@InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation		InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation	Договор
PrintoutRelation	InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation	rootConfiguration	InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation@Title	InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation	InvestmentLifeInsurancePolicyTobasisInvestmentBFKOPolicy2PrintoutRelation	Договор
