ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	AssetDataSourceResultSchema	field-title	currencyCode	currencyCode	currencyCode	Валюта актива
DataSchema	AssetDataSourceResultSchema	field-title	currencyDesc	currencyDesc	currencyDesc	Валюта актива
