ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
PrintoutRelation	InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation	printoutRelations	InvestmentLifeInsuranceQuote@InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation		InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation	Договор (образец)
PrintoutRelation	InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation	rootConfiguration	InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation@Title	InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation	InvestmentLifeInsuranceQuoteTostrategyFiveInvestPrintoutRelation	Договор (образец)
